이름,표준산업분류명,행정동명,지번주소,도로명주소,경도,위도
응급실국물떡볶이부산 온천점,김밥 및 기타 간이 음식점업,온천2동,부산광역시 동래구 온천동 397-27,부산광역시 동래구 금강로 25,129.0737553,35.21316577
더기베이글,제과점업,장전2동,부산광역시 금정구 장전동 401-11,부산광역시 금정구 부산대학로64번길 14,129.0845321,35.23224719
정항우케익 부산대점,제과점업,장전2동,부산광역시 금정구 장전동 418-1,부산광역시 금정구 금강로 280,129.0856582,35.23290364
고봉민김밥인,김밥 및 기타 간이 음식점업,온천3동,부산광역시 동래구 온천동 1412-1,부산광역시 동래구 아시아드대로 234,129.0676647,35.20421338
떡보의하루 동래점,빵류; 과자류 및 당류 소매업,명륜동,부산광역시 동래구 명륜동 533-153,부산광역시 동래구 충렬대로 180-4,129.0793113,35.20368945
전통떡집,떡류 제조업,구서2동,부산광역시 금정구 구서동 656-17,부산광역시 금정구 두실로37번길 82,129.0867362,35.25739622
느루베이커리,제과점업,구서1동,부산광역시 금정구 구서동 414-3,부산광역시 금정구 구서로 11,129.0896337,35.24658653
정원분식,김밥 및 기타 간이 음식점업,온천2동,부산광역시 동래구 온천동 707-1,부산광역시 동래구 중앙대로1367번길 25,129.0764854,35.2095594
우리할매떡볶이,김밥 및 기타 간이 음식점업,부곡2동,부산광역시 금정구 부곡동 292-36,부산광역시 금정구 동부곡로 7,129.092724,35.22577973
부산대정문토스트,피자; 햄버거; 샌드위치 및 유사 음식점업,장전2동,부산광역시 금정구 장전동 403-23,부산광역시 금정구 부산대학로63번길 22,129.0839202,35.23065369
온리스윗,제과점업,장전1동,부산광역시 금정구 장전동 60-9,부산광역시 금정구 구서온천천로 13,129.0883914,35.24140838
파리바게뜨부산대역점,제과점업,부곡2동,부산광역시 금정구 부곡동 298-14,부산광역시 금정구 중앙대로 1617-9,129.0900059,35.22898973
빨봉분식부산대역점,김밥 및 기타 간이 음식점업,장전2동,부산광역시 금정구 장전동 293-117,부산광역시 금정구 금정로60번길 39,129.0884374,35.22949442
하동녹차팥빙수,김밥 및 기타 간이 음식점업,온천2동,부산광역시 동래구 온천동 751-1,부산광역시 동래구 중앙대로1367번길 48-23,129.075688,35.21101493
민가네손만두,김밥 및 기타 간이 음식점업,부곡4동,부산광역시 금정구 부곡동 392-5,부산광역시 금정구 부곡로 43,129.0883529,35.22062859
골목분식,한식 일반 음식점업,온천2동,부산광역시 동래구 온천동 503-23,부산광역시 동래구 중앙대로1367번길 28-27,129.0768829,35.21050781
이모네집,김밥 및 기타 간이 음식점업,부곡4동,부산광역시 금정구 부곡동 391-15,부산광역시 금정구 동현로16번길 68,129.0879786,35.22102254
레스베러,제과점업,명륜동,부산광역시 동래구 명륜동 533-199,부산광역시 동래구 충렬대로 173,129.0791579,35.20413364
동남떡방앗간,떡류 제조업,구서1동,부산광역시 금정구 구서동 470-1,부산광역시 금정구 금강로 402,129.0875145,35.24362231
요요충무김밥,김밥 및 기타 간이 음식점업,온천1동,부산광역시 동래구 온천동 194-4,부산광역시 동래구 금강로 103,129.079121,35.21818323
유정튀김,간이 음식 포장 판매 전문점,온천1동,부산광역시 동래구 온천동 148-20,부산광역시 동래구 온천장로119번길 40,129.0827731,35.22186921
청학동떡마을,떡류 제조업,온천1동,부산광역시 동래구 온천동 141-6,부산광역시 동래구 온천장로119번가길 17,129.0818232,35.22122772
할매손충무김밥,김밥 및 기타 간이 음식점업,부곡2동,부산광역시 금정구 부곡동 267-73,부산광역시 금정구 중앙대로1629번길 26,129.0897423,35.23027391
써브웨이장전지하철역점,피자; 햄버거; 샌드위치 및 유사 음식점업,부곡3동,부산광역시 금정구 부곡동 223-56,부산광역시 금정구 중앙대로1719번길 30,129.0904765,35.23791196
오;그래요,제과점업,온천2동,부산광역시 동래구 온천동 1435-7,부산광역시 동래구 충렬대로137번길 28,129.076169,35.20661807
보리종파티세리,제과점업,부곡2동,부산광역시 금정구 부곡동 244-1,부산광역시 금정구 중앙대로 1667,129.0913878,35.23319223
부곡떡방앗간,떡류 제조업,부곡1동,부산광역시 금정구 부곡동 304-9,부산광역시 금정구 서부곡로5번길 17,129.0911598,35.22516696
진경순꼬마김밥,김밥 및 기타 간이 음식점업,장전2동,부산광역시 금정구 장전동 293-177,부산광역시 금정구 장전온천천로 57,129.088891,35.23005432
맛있어요,김밥 및 기타 간이 음식점업,구서1동,부산광역시 금정구 구서동 84-1,부산광역시 금정구 중앙대로 1817-11,129.0919049,35.2464842
구페베이커리,제과점업,온천3동,부산광역시 동래구 온천동 1459-15,부산광역시 동래구 충렬대로108번길 93,129.0737957,35.20266664
요거트아이스크림의정석 부산대점,기타 비알코올 음료점업,장전1동,부산광역시 금정구 장전동 129-13,부산광역시 금정구 금강로347번길 46,129.0845412,35.23904168
델리까뜨,제과점업,온천3동,부산광역시 동래구 온천동 1412-1,부산광역시 동래구 아시아드대로 234,129.0690413,35.20394654
명랑시대쌀핫도그 부산대점,피자; 햄버거; 샌드위치 및 유사 음식점업,장전2동,부산광역시 금정구 장전동 292-3,부산광역시 금정구 금정로68번길 30,129.0881092,35.23040124
중독떡볶이,김밥 및 기타 간이 음식점업,구서1동,부산광역시 금정구 구서동 87-9,부산광역시 금정구 구서로 12,129.089741,35.24734164
잇프리,간이 음식 포장 판매 전문점,명륜동,부산광역시 동래구 명륜동 644-13,부산광역시 동래구 동래로 69-1,129.0811489,35.2090107
깐도분식,김밥 및 기타 간이 음식점업,장전1동,부산광역시 금정구 장전동 393-2,부산광역시 금정구 부산대학로38번길 40,129.0877013,35.23291346
쉬프렘,제과점업,온천1동,부산광역시 동래구 온천동 153-4,부산광역시 동래구 온천장로119번길 1,129.0846786,35.22123263
몽쉐리,제과점업,구서2동,부산광역시 금정구 구서동 184-17,부산광역시 금정구 두실로7번길 97,129.0904919,35.25605174
다온아이엠분식,한식 일반 음식점업,부곡2동,부산광역시 금정구 부곡동 257-26,부산광역시 금정구 무학송로 6-1,129.092358,35.23162549
정성한끼김밥달인,김밥 및 기타 간이 음식점업,구서1동,부산광역시 금정구 구서동 1074,부산광역시 금정구 금샘로246번길 18,129.0855759,35.24384498
뚜레쥬르부산대학교점,제과점업,장전2동,부산광역시 금정구 장전동 415-23,부산광역시 금정구 금정로 72,129.086773,35.23097399
맛있는고로케,제과점업,온천2동,부산광역시 동래구 온천동 1435-29,부산광역시 동래구 중앙대로1335번길 17-1,129.076771,35.20654466
김밥가족,김밥 및 기타 간이 음식점업,명륜동,부산광역시 동래구 명륜동 399-6,부산광역시 동래구 명륜로94번길 41,129.083956,35.20414124
도아,김밥 및 기타 간이 음식점업,구서1동,부산광역시 금정구 구서동 87-32,부산광역시 금정구 구서로 14-6,129.0894574,35.24699509
충무김밥,김밥 및 기타 간이 음식점업,온천1동,부산광역시 동래구 온천동 210-66,부산광역시 동래구 금강로124번길 18,129.0810836,35.21935704
서브웨이부산대역점,피자; 햄버거; 샌드위치 및 유사 음식점업,장전2동,부산광역시 금정구 장전동 293-128,부산광역시 금정구 금정로60번길 40,129.0883772,35.2292882
승주네김밥,김밥 및 기타 간이 음식점업,부곡1동,부산광역시 금정구 부곡동 324-29,부산광역시 금정구 동부곡로6번길 42,129.0916665,35.22394165
풍미식당,김밥 및 기타 간이 음식점업,온천1동,부산광역시 동래구 온천동 134-5,부산광역시 동래구 금강로131번길 9,129.0800282,35.22060075
금미떡방앗간,떡류 제조업,장전1동,부산광역시 금정구 장전동 62-35,부산광역시 금정구 수림로50번길 48,129.0874075,35.24202011
뉴김밥잔치,김밥 및 기타 간이 음식점업,온천3동,부산광역시 동래구 온천동 1448-1,부산광역시 동래구 충렬대로86번길 62,129.0698873,35.20396813
금샘떡집,떡류 제조업,구서2동,부산광역시 금정구 구서동 1017-35,부산광역시 금정구 중앙대로1959번길 74,129.087113,35.25923706
팔복떡집,떡류 제조업,부곡2동,부산광역시 금정구 부곡동 287-19,부산광역시 금정구 동부곡로9번길 28,129.0932483,35.22695116
이레김밥,김밥 및 기타 간이 음식점업,구서1동,부산광역시 금정구 구서동 87-31,부산광역시 금정구 구서로 14-8,129.0894602,35.24710318
메노미니떡사랑방,떡류 제조업,구서2동,부산광역시 금정구 구서동 742-17,부산광역시 금정구 금강로 531,129.0875724,35.25487661
파리바게트,제과점업,온천3동,부산광역시 동래구 온천동 1248-13,부산광역시 동래구 아시아드대로 233,129.0671642,35.2048257
이음,간이 음식 포장 판매 전문점,온천1동,부산광역시 동래구 온천동 186-76,부산광역시 동래구 차밭골로20번길 31-1,129.0805396,35.21740188
두끼떡볶이 부산대점,김밥 및 기타 간이 음식점업,장전2동,부산광역시 금정구 장전동 415-21,부산광역시 금정구 금정로 70,129.0866382,35.23085916
햇살머믄꼬마김밥,김밥 및 기타 간이 음식점업,명륜동,부산광역시 동래구 명륜동 677-13,부산광역시 동래구 명륜로 183,129.0823412,35.21012565
보리종파티세리장전점,제과점업,장전2동,부산광역시 금정구 장전동 607-37,부산광역시 금정구 식물원로 11,129.0867339,35.22387362
온천장우리떡집,떡류 제조업,장전2동,부산광역시 금정구 장전동 602-3,부산광역시 금정구 식물원로39번길 25,129.0838951,35.22366121
미성분식,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 444-66,부산광역시 동래구 금강로74번길 13,129.0785257,35.21550803
금호탕제원,간이 음식 포장 판매 전문점,부곡1동,부산광역시 금정구 부곡동 612-1,부산광역시 금정구 동부곡로12번길 88-3,129.0970464,35.22474968
수복분식,김밥 및 기타 간이 음식점업,온천3동,부산광역시 동래구 온천동 1380-2,부산광역시 동래구 아시아드대로220번길 30,129.0683008,35.20288683
명성만두,김밥 및 기타 간이 음식점업,명륜동,부산광역시 동래구 명륜동 533-81,부산광역시 동래구 충렬대로 177,129.0794508,35.20399344
맛짱떡볶이,김밥 및 기타 간이 음식점업,부곡2동,부산광역시 금정구 부곡동 296-1,부산광역시 금정구 부곡로141번길 1,129.0918907,35.22839845
더라이스,제과점업,명륜동,부산광역시 동래구 명륜동 671-6,부산광역시 동래구 동래로79번길 26,129.0816552,35.20948862
쉬프렘베이커리,제과점업,장전2동,부산광역시 금정구 장전동 579-5,부산광역시 금정구 식물원로 61-1,129.0816201,35.22531342
우리쌀왕호두,제과점업,온천1동,부산광역시 동래구 온천동 1750-1,부산광역시 동래구 중앙대로 1520,129.0858956,35.21986895
고전떡집,떡류 제조업,온천2동,부산광역시 동래구 온천동 707,부산광역시 동래구 충렬대로107번길 54,129.0740091,35.20889897
떡구름,제과점업,구서2동,부산광역시 금정구 구서동 1005-4,부산광역시 금정구 금샘로 445,129.0843376,35.26283543
온천만두,한식 일반 음식점업,온천1동,부산광역시 동래구 온천동 40-15,부산광역시 동래구 온천장로125번길 61-2,129.0824164,35.22381282
이레푸드74,김밥 및 기타 간이 음식점업,온천3동,부산광역시 동래구 온천동 1243-1,부산광역시 동래구 사직북로48번길 172,129.0644674,35.20585399
땡초불닭발동대문엽기떡뽁이 부산대점,김밥 및 기타 간이 음식점업,장전2동,부산광역시 금정구 장전동 419-10,부산광역시 금정구 금강로 271-4,129.0852299,35.23247847
밀당,제과점업,장전1동,부산광역시 금정구 장전동 222-1,부산광역시 금정구 금강로 336,129.0866531,35.23786983
김밥나라,김밥 및 기타 간이 음식점업,부곡2동,부산광역시 금정구 부곡동 295-16,부산광역시 금정구 부곡로 112,129.0920009,35.2258463
인정국물떡볶이 동래점,김밥 및 기타 간이 음식점업,온천3동,부산광역시 동래구 온천동 1452-35,부산광역시 동래구 충렬대로108번길 63,129.0733127,35.20396357
브리앙,제과점업,온천1동,부산광역시 동래구 온천동 150-15,부산광역시 동래구 온천장로119번길 26,129.0835609,35.22175652
소다미,김밥 및 기타 간이 음식점업,장전2동,부산광역시 금정구 장전동 419-10,부산광역시 금정구 금강로 271-4,129.0852299,35.23247847
유명토스트,피자; 햄버거; 샌드위치 및 유사 음식점업,구서1동,부산광역시 금정구 구서동 87-9,부산광역시 금정구 구서로 12,129.089741,35.24734164
배스킨라빈스부산온천장점,빵류; 과자류 및 당류 소매업,온천1동,부산광역시 동래구 온천동 155-2,부산광역시 동래구 온천장로 114,129.0848051,35.22059965
진만두가 부곡점,김밥 및 기타 간이 음식점업,부곡3동,부산광역시 금정구 부곡동 223-70,부산광역시 금정구 중앙대로1719번길 18,129.0911469,35.23792741
신전떡볶이,김밥 및 기타 간이 음식점업,장전2동,부산광역시 금정구 장전동 418-63,부산광역시 금정구 금강로 272-1,129.0854906,35.23236584
삼삼만두,김밥 및 기타 간이 음식점업,온천1동,부산광역시 동래구 온천동 149-13,부산광역시 동래구 금강공원로20번길 65,129.0831337,35.22179993
배스킨라빈스부산장전역,김밥 및 기타 간이 음식점업,부곡3동,부산광역시 금정구 부곡동 225-58,부산광역시 금정구 중앙대로1719번길 47,129.089539,35.2373334
기찰떡방앗간,떡류 제조업,부곡3동,부산광역시 금정구 부곡동 221-5,부산광역시 금정구 무학송로 70,129.0930847,35.23725409
파리바게뜨구서점,제과점업,구서2동,부산광역시 금정구 구서동 656-10,부산광역시 금정구 금강로565번길 15,129.0867402,35.25798189
우리집김밥,김밥 및 기타 간이 음식점업,온천1동,부산광역시 동래구 온천동 193-3,부산광역시 동래구 금강로 101-1,129.0790734,35.21803986
파리바게트,제과점업,명륜동,부산광역시 동래구 명륜동 676-23,부산광역시 동래구 명륜로 188,129.0828361,35.21058573
올베이크,제과점업,장전1동,부산광역시 금정구 장전동 385-1,부산광역시 금정구 부산대학로64번길 94-8,129.0858648,35.23539626
파리바게뜨 금정점,제과점업,장전2동,부산광역시 금정구 장전동 629-2,부산광역시 금정구 금강로 208,129.0832197,35.22688093
셰프윤찹쌀꽈배기,제과점업,장전1동,부산광역시 금정구 장전동 130-25,부산광역시 금정구 금강로335번길 40,129.0842386,35.2379475
온도케이크,제과점업,명륜동,부산광역시 동래구 명륜동 532-18,부산광역시 동래구 충렬대로181번길 15,129.0797696,35.20443854
오복떡방앗간,떡류 제조업,구서1동,부산광역시 금정구 구서동 258-13,부산광역시 금정구 금강로446번길 19,129.0890983,35.24798354
대박떡볶이,김밥 및 기타 간이 음식점업,부곡3동,부산광역시 금정구 부곡동 223-63,부산광역시 금정구 중앙대로1719번길 24,129.0908171,35.23791509
파리바게뜨 온천점,제과점업,온천1동,부산광역시 동래구 온천동 212-27,부산광역시 동래구 금강공원로 26,129.0818911,35.21915391
뉴욕핫도그,피자; 햄버거; 샌드위치 및 유사 음식점업,온천1동,부산광역시 동래구 온천동 153-8,부산광역시 동래구 중앙대로 1523,129.0855805,35.22128918
부곡분식,김밥 및 기타 간이 음식점업,부곡1동,부산광역시 금정구 부곡동 308-1,부산광역시 금정구 동부곡로 10,129.0927418,35.22561721
더마셔,김밥 및 기타 간이 음식점업,장전2동,부산광역시 금정구 장전동 418-34,부산광역시 금정구 부산대학로50번길 11-8,129.0856802,35.23204717
고봉민김밥인구서점,김밥 및 기타 간이 음식점업,구서2동,부산광역시 금정구 구서동 718-9,부산광역시 금정구 금강로 477,129.0876762,35.24992753
지성떡,떡류 제조업,부곡2동,부산광역시 금정구 부곡동 274-15,부산광역시 금정구 동부곡로5번길 81,129.092817,35.22940073
할매분식,김밥 및 기타 간이 음식점업,온천2동,부산광역시 동래구 온천동 1404-1,부산광역시 동래구 우장춘로4번길 19,129.0714537,35.20814972
더브라운테이블,김밥 및 기타 간이 음식점업,부곡3동,부산광역시 금정구 부곡동 9,부산광역시 금정구 오륜대로 57,129.0968785,35.24467691
마음한줄,김밥 및 기타 간이 음식점업,장전2동,부산광역시 금정구 장전동 341-11,부산광역시 금정구 장전로 22-1,129.0864622,35.2282759
브로넛,제과점업,장전2동,부산광역시 금정구 장전동 302-10,부산광역시 금정구 장전로20번길 28,129.0875545,35.22932943
뚜레쥬르동래허브스카이점,제과점업,온천1동,부산광역시 동래구 온천동 153-8,부산광역시 동래구 중앙대로 1523,129.0855805,35.22128918
금화떡방앗간,떡류 제조업,온천1동,부산광역시 동래구 온천동 147-18,부산광역시 동래구 온천장로119번길 44-8,129.082801,35.22210303
더김밥77,김밥 및 기타 간이 음식점업,장전1동,부산광역시 금정구 장전동 155-19,부산광역시 금정구 금강로335번길 11,129.0857837,35.23780372
호자베이커리,제과점업,장전1동,부산광역시 금정구 장전동 154-33,부산광역시 금정구 금강로321번길 32,129.0847755,35.2370371
201과자점,제과점업,부곡4동,부산광역시 금정구 부곡동 394-17,부산광역시 금정구 부곡로 41,129.0881498,35.22041582
이대충무할매김밥,김밥 및 기타 간이 음식점업,온천3동,부산광역시 동래구 온천동 1459-45,부산광역시 동래구 여고북로 179,129.0745358,35.20241065
명물토스트,피자; 햄버거; 샌드위치 및 유사 음식점업,장전2동,부산광역시 금정구 장전동 400-61,부산광역시 금정구 부산대학로 63,129.0843894,35.23139356
화오뎅떡볶이,김밥 및 기타 간이 음식점업,부곡3동,부산광역시 금정구 부곡동 225-1,부산광역시 금정구 중앙대로1719번길 61,129.0888667,35.23766943
명가김밥,김밥 및 기타 간이 음식점업,온천1동,부산광역시 동래구 온천동 429-10,부산광역시 동래구 금강로 59-1,129.0769322,35.21459819
정식당,김밥 및 기타 간이 음식점업,장전2동,부산광역시 금정구 장전동 360-24,부산광역시 금정구 장전로 51,129.0834788,35.22928253
앤티앤스예현F&B,제과점업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
브로쓰마카롱,빵류; 과자류 및 당류 소매업,명륜동,부산광역시 동래구 명륜동 324-5,부산광역시 동래구 명륜로138번길 25,129.0833741,35.20671954
을찌로국물떡볶이,김밥 및 기타 간이 음식점업,온천2동,부산광역시 동래구 온천동 1432-4,부산광역시 동래구 충렬대로117번길 16,129.073985,35.20708806
배스킨라빈스부산 동래점,김밥 및 기타 간이 음식점업,온천2동,부산광역시 동래구 온천동 751-15,부산광역시 동래구 중앙대로1381번길 37,129.0758835,35.21093047
이고움디저트,제과점업,장전2동,부산광역시 금정구 장전동 607-24,부산광역시 금정구 식물원로17번길 7,129.0862191,35.22392755
시우네감자쌀손만두,한식 면 요리 전문점,부곡1동,부산광역시 금정구 부곡동 324-24,부산광역시 금정구 가마실로 28,129.0917592,35.22456184
온담떡공방,떡류 제조업,명륜동,부산광역시 동래구 명륜동 795-1,부산광역시 동래구 명륜로 222,129.0836692,35.21396872
아네모네분식,김밥 및 기타 간이 음식점업,부곡3동,부산광역시 금정구 부곡동 9-21,부산광역시 금정구 오륜대로 46,129.0969358,35.24306287
돼지팥빙수,기타 비알코올 음료점업,구서2동,부산광역시 금정구 구서동 192-5,부산광역시 금정구 구서중앙로15번길 2,129.0894138,35.25470964
파리바게뜨온천스카이점,제과점업,온천1동,부산광역시 동래구 온천동 151-14,부산광역시 동래구 온천장로125번길 11,129.0845061,35.22221785
떡만드는카페,떡류 제조업,구서1동,부산광역시 금정구 구서동 775-4,부산광역시 금정구 중앙대로1841번길 81,129.0876605,35.24931503
빵들리에,제과점업,부곡3동,부산광역시 금정구 부곡동 225-58,부산광역시 금정구 중앙대로1719번길 47,129.089539,35.2373334
부산떡방앗간,떡류 제조업,장전1동,부산광역시 금정구 장전동 213-9,부산광역시 금정구 금정로149번길 8,129.0872853,35.23811125
더크로와상,제과점업,장전2동,부산광역시 금정구 장전동 400-1,부산광역시 금정구 부산대학로 60-1,129.0847598,35.23170258
수앙,제과점업,구서1동,부산광역시 금정구 구서동 472-12,부산광역시 금정구 금강로391번길 14,129.0861456,35.24335755
스웨터,제과점업,장전2동,부산광역시 금정구 장전동 300-12,부산광역시 금정구 장전로20번길 23,129.0871094,35.22910281
먹거리천국,김밥 및 기타 간이 음식점업,명륜동,부산광역시 동래구 명륜동 533,부산광역시 동래구 충렬대로181번길 27,129.079894,35.20501314
뚜레쥬르부산 온천점,제과점업,온천1동,부산광역시 동래구 온천동 442-5,부산광역시 동래구 금강로62번길 3,129.0773214,35.21478976
봉구스밥버거앤텐더크래커부산대 정문점,김밥 및 기타 간이 음식점업,장전2동,부산광역시 금정구 장전동 419-56,부산광역시 금정구 부산대학로63번길 22,129.0839202,35.23065369
정다운김밥&떡볶이,한식 면 요리 전문점,장전2동,부산광역시 금정구 장전동 312-21,부산광역시 금정구 금정로68번길 12-12,129.0872032,35.23019158
원조미성왕만두,김밥 및 기타 간이 음식점업,온천1동,부산광역시 동래구 온천동 193-5,부산광역시 동래구 금강로106번길 14-5,129.0800807,35.21792343
김밥천국,김밥 및 기타 간이 음식점업,명륜동,부산광역시 동래구 명륜동 533-229,부산광역시 동래구 온천천로 165,129.0789589,35.20493909
송사부수제고로케이마트 금정점,제과점업,구서1동,부산광역시 금정구 구서동 368,부산광역시 금정구 중앙대로1841번길 24,129.0905986,35.24994014
스페셜오더,제과점업,구서1동,부산광역시 금정구 구서동 774-29,부산광역시 금정구 중앙대로1841번길 93,129.0868923,35.2493463
청도떡방아간,떡류 제조업,부곡1동,부산광역시 금정구 부곡동 531-2,부산광역시 금정구 동부곡로12번길 23-4,129.0940916,35.2251523
달달설기디저트카페,제과점업,온천3동,부산광역시 동래구 온천동 1234-17,부산광역시 동래구 석사북로 103-3,129.0672092,35.20616766
봉구스밥버거 부산대점,김밥 및 기타 간이 음식점업,장전1동,부산광역시 금정구 장전동 147-22,부산광역시 금정구 수림로81번길 63,129.0836769,35.23702899
전문제과,제과점업,온천1동,부산광역시 동래구 온천동 146-47,부산광역시 동래구 온천장로125번길 41-15,129.0830238,35.22265791
테제,제과점업,명륜동,부산광역시 동래구 명륜동 29,부산광역시 동래구 시실로24번길 16,129.0858545,35.21612087
햇살머믄꼬마김밥,김밥 및 기타 간이 음식점업,부곡3동,부산광역시 금정구 부곡동 64-23,부산광역시 금정구 부곡온천천로 190,129.0905679,35.242326
디델리 부산대점,김밥 및 기타 간이 음식점업,장전2동,부산광역시 금정구 장전동 415-19,부산광역시 금정구 금정로68번길 11,129.0871292,35.23073355
하루,김밥 및 기타 간이 음식점업,부곡4동,부산광역시 금정구 부곡동 392-27,부산광역시 금정구 동현로16번길 63,129.0882974,35.22103506
초원베이커리,빵류; 과자류 및 당류 소매업,온천3동,부산광역시 동래구 온천동 1459-47,부산광역시 동래구 충렬대로108번길 97,129.0738997,35.20243957
미정제과,제과점업,온천2동,부산광역시 동래구 온천동 1401-14,부산광역시 동래구 우장춘로 10,129.0700814,35.20858773
푸드정,간이 음식 포장 판매 전문점,부곡1동,부산광역시 금정구 부곡동 324-25,부산광역시 금정구 가마실로 30,129.0918667,35.22446986
복떡방,떡류 제조업,온천2동,부산광역시 동래구 온천동 728-9,부산광역시 동래구 충렬대로107번길 41,129.0728489,35.20861245
오정은a김밥구서점,서양식 음식점업,구서1동,부산광역시 금정구 구서동 413-8,부산광역시 금정구 수림로72번길 146,129.0879629,35.2456872
맷돌분식,김밥 및 기타 간이 음식점업,구서2동,부산광역시 금정구 구서동 1017-37,부산광역시 금정구 두실로37번길 37,129.0869723,35.25932059
행복밥상,김밥 및 기타 간이 음식점업,구서2동,부산광역시 금정구 구서동 158-16,부산광역시 금정구 두실로23번길 30,129.0884663,35.25931283
김태호과자점,제과점업,구서2동,부산광역시 금정구 구서동 194-7,부산광역시 금정구 중앙대로 1907,129.0911381,35.25468886
레이디에이치케이크,제과점업,부곡2동,부산광역시 금정구 부곡동 275-16,부산광역시 금정구 부곡로142번길 13,129.0929695,35.22849694
분식입니다,김밥 및 기타 간이 음식점업,온천1동,부산광역시 동래구 온천동 153-8,부산광역시 동래구 중앙대로 1523,129.0855805,35.22128918
배스킨라빈스명륜 아이파크점,김밥 및 기타 간이 음식점업,명륜동,부산광역시 동래구 명륜동 7-1,부산광역시 동래구 시실로 22,129.086156,35.21674648
구서김밥,김밥 및 기타 간이 음식점업,구서1동,부산광역시 금정구 구서동 258-10,부산광역시 금정구 금강로446번길 21,129.0892592,35.24826012
코로로,제과점업,온천3동,부산광역시 동래구 온천동 1441-38,부산광역시 동래구 충렬대로140번길 17,129.0756338,35.20457262
뉴황태자,제과점업,온천1동,부산광역시 동래구 온천동 148-14,부산광역시 동래구 온천장로119번가길 3,129.0822537,35.22174298
정대감충무김밥 부곡점,김밥 및 기타 간이 음식점업,부곡1동,부산광역시 금정구 부곡동 303-28,부산광역시 금정구 가마실로 15-2,129.0907056,35.2250126
까만만두,김밥 및 기타 간이 음식점업,온천2동,부산광역시 동래구 온천동 1435-2,부산광역시 동래구 중앙대로1335번길 27,129.0762908,35.20666103
2代바우떡집,떡류 제조업,부곡3동,부산광역시 금정구 부곡동 21-19,부산광역시 금정구 중앙대로1778번길 22,129.0944818,35.2428891
다담김밥,김밥 및 기타 간이 음식점업,구서1동,부산광역시 금정구 구서동 409-19,부산광역시 금정구 구서로 30,129.087841,35.24693289
마카러버,제과점업,부곡3동,부산광역시 금정구 부곡동 974,부산광역시 금정구 부곡온천천로 170,129.0891898,35.24084489
한아름떡집,떡류 제조업,온천1동,부산광역시 동래구 온천동 146-29,부산광역시 동래구 온천장로125번길 41-2,129.0831563,35.22311521
써니페스트리,제과점업,온천2동,부산광역시 동래구 온천동 1429-8,부산광역시 동래구 중앙대로1335번길 91,129.0730334,35.20766308
이삭토스트구서역점,피자; 햄버거; 샌드위치 및 유사 음식점업,구서1동,부산광역시 금정구 구서동 415-2,부산광역시 금정구 금정로233번길 41,129.0908062,35.24647616
씨트론과자점,제과점업,온천2동,부산광역시 동래구 온천동 777,부산광역시 동래구 중앙대로1367번길 70-24,129.0748612,35.21131747
김밥천국,김밥 및 기타 간이 음식점업,온천3동,부산광역시 동래구 온천동 1412-4,부산광역시 동래구 아시아드대로228번길 6,129.067351,35.20396642
유부부구서점,김밥 및 기타 간이 음식점업,구서1동,부산광역시 금정구 구서동 413-37,부산광역시 금정구 금강로 427,129.0885993,35.24565819
상대양과,제과점업,온천1동,부산광역시 동래구 온천동 146-29,부산광역시 동래구 온천장로125번길 41-2,129.0831563,35.22311521
김밥천국두실점,김밥 및 기타 간이 음식점업,구서2동,부산광역시 금정구 구서동 654-46,부산광역시 금정구 금강로 571-30,129.0871072,35.25815579
던킨부산구서점,제과점업,구서1동,부산광역시 금정구 구서동 87-26,부산광역시 금정구 구서로 20,129.0890479,35.246876
땡초떡볶이,김밥 및 기타 간이 음식점업,장전1동,부산광역시 금정구 장전동 146-19,부산광역시 금정구 금강로321번길 62,129.0831166,35.23702062
봉구스밥버거가톨릭대점,김밥 및 기타 간이 음식점업,부곡3동,부산광역시 금정구 부곡동 9-22,부산광역시 금정구 오륜대로 43,129.0963006,35.24313695
맛있지요/구서역점,김밥 및 기타 간이 음식점업,구서1동,부산광역시 금정구 구서동 475,부산광역시 금정구 금정로233번길 46,129.091299,35.24726966
미남만두,한식 면 요리 전문점,온천3동,부산광역시 동래구 온천동 1234-6,부산광역시 동래구 석사북로 99,129.0668075,35.20591318
떡아뜰리에,떡류 제조업,부곡3동,부산광역시 금정구 부곡동 221-11,부산광역시 금정구 무학송로 64,129.0929837,35.23674219
대성떡집,떡류 제조업,부곡3동,부산광역시 금정구 부곡동 225-6,부산광역시 금정구 중앙대로1685번길 22,129.0906585,35.23516032
소사베이커리,제과점업,장전1동,부산광역시 금정구 장전동 232-18,부산광역시 금정구 금정로119번길 14,129.0867131,35.23549878
부림분식,한식 일반 음식점업,부곡2동,부산광역시 금정구 부곡동 295-27,부산광역시 금정구 동부곡로5번길 5,129.0922498,35.22613036
겐츠베이커리롯데동래점 백화점,제과점업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
글로벌김밥,김밥 및 기타 간이 음식점업,구서2동,부산광역시 금정구 구서동 203-14,부산광역시 금정구 중앙대로1893번길 38,129.0891314,35.25355204
