시설명,박물관미술관구분,소재지도로명주소,소재지지번주소,위도,경도,운영기관전화번호,운영기관명,운영홈페이지,편의시설정보,평일관람시작시각,평일관람종료시각,공휴일관람시작시각,공휴일관람종료시각,휴관정보,어른관람료,청소년관람료,어린이관람료,관람료기타정보,박물관미술관소개,교통안내정보,관리기관전화번호,관리기관명,데이터기준일자
록봉민속교육박물관,사립,부산광역시 강서구 가덕해안로 741,부산광역시 강서구 천성동 813,35.03153063,128.8135847,051-892-5997,록봉민속교육박물관,www.rogbong.com,,10:00,17:00,10:00,17:00,현재 휴관 중,5000,5000,5000,,민속자료 관람 등,,051-892-5997,록봉민속교육박물관,2025-11-19
