이름,표준산업분류명,행정동명,지번주소,도로명주소,경도,위도
네이처피트니스,체력 단련시설 운영업,온천1동,부산광역시 동래구 온천동 198-11,부산광역시 동래구 금강로 91,129.0783692,35.21712378
나인파인땡큐,그 외 기타 스포츠시설 운영업,온천1동,부산광역시 동래구 온천동 135-6,부산광역시 동래구 금강로 132-6,129.0808491,35.22006397
영선개발,골프 연습장 운영업,온천2동,부산광역시 동래구 온천동 871-95,부산광역시 동래구 금정마을로 135-11,129.0679627,35.21293146
스포케이,체력 단련시설 운영업,구서2동,부산광역시 금정구 구서동 203-5,부산광역시 금정구 구서중앙로15번길 20,129.0890516,35.25386882
천당구,당구장 운영업,구서1동,부산광역시 금정구 구서동 414-48,부산광역시 금정구 수림로50번길 141,129.0897314,35.2456837
꿀단지노래연습장,노래 연습장 운영업,부곡2동,부산광역시 금정구 부곡동 273-24,부산광역시 금정구 부곡로 143,129.0919981,35.22873002
영선개발,골프 연습장 운영업,온천2동,부산광역시 동래구 온천동 871-95,부산광역시 동래구 금정마을로 135-11,129.0679627,35.21293146
에이치24점핑다이어트 부산대점,체력 단련시설 운영업,장전2동,부산광역시 금정구 장전동 419-28,부산광역시 금정구 금강로 247-6,129.0845285,35.23039089
골든골프클럽,골프 연습장 운영업,부곡4동,부산광역시 금정구 부곡동 386-21,부산광역시 금정구 부곡로 56,129.0895828,35.22105793
친구2노래연습장,노래 연습장 운영업,온천3동,부산광역시 동래구 온천동 1412-5,부산광역시 동래구 아시아드대로228번길 8,129.0675463,35.20387297
금정파크골프,골프 연습장 운영업,장전2동,부산광역시 금정구 장전동 419-43,부산광역시 금정구 금강로 265,129.0850361,35.23176991
레몬짐,체력 단련시설 운영업,명륜동,부산광역시 동래구 명륜동 450-4,부산광역시 동래구 명륜로103번길 20,129.0820738,35.20309225
JSM멀티짐,골프 연습장 운영업,온천2동,부산광역시 동래구 온천동 871-95,부산광역시 동래구 금정마을로 135-11,129.0679627,35.21293146
자우디자인,전자 게임장 운영업,온천2동,부산광역시 동래구 온천동 1397-1,부산광역시 동래구 우장춘로17번길 1,129.0699364,35.2093652
스포케이,골프 연습장 운영업,구서2동,부산광역시 금정구 구서동 203-5,부산광역시 금정구 구서중앙로15번길 20,129.0890516,35.25386882
옐로우피티_문화비,체력 단련시설 운영업,장전2동,부산광역시 금정구 장전동 423-17,부산광역시 금정구 금강로 246,129.0849874,35.22986932
레드포스PC아레나 부산온천장점,컴퓨터 게임방 운영업,온천1동,부산광역시 동래구 온천동 213,부산광역시 동래구 금강로124번길 25,129.0815161,35.21952082
댄스업아카데미학원,체력 단련시설 운영업,장전2동,부산광역시 금정구 장전동 312-17,부산광역시 금정구 금정로68번길 12-4,129.0870976,35.23035561
리온피티,체력 단련시설 운영업,장전2동,부산광역시 금정구 장전동 416-16,부산광역시 금정구 금정로 80-1,129.0868813,35.23177414
인더짐,체력 단련시설 운영업,온천3동,부산광역시 동래구 온천동 1248-4,부산광역시 동래구 아시아드대로 239-1,129.0674436,35.20545174
고래고래노래연습장,노래 연습장 운영업,온천2동,부산광역시 동래구 온천동 750-103,부산광역시 동래구 중앙대로1367번길 38,129.0759033,35.20998392
블랙바디 Pt Gym(Black Body Pt Gym),체력 단련시설 운영업,장전1동,부산광역시 금정구 장전동 222-2,부산광역시 금정구 금정로149번길 13,129.0870486,35.23787202
헬스인더짐&PT&스피닝동래미남역점,체력 단련시설 운영업,온천3동,부산광역시 동래구 온천동 1248-4,부산광역시 동래구 아시아드대로 239-1,129.0674436,35.20545174
더온피트니스문화비,체력 단련시설 운영업,온천2동,부산광역시 동래구 온천동 1402-3,부산광역시 동래구 우장춘로 14,129.0702655,35.208918
승산스포렉스,체력 단련시설 운영업,구서2동,부산광역시 금정구 구서동 203-5,부산광역시 금정구 구서중앙로15번길 20,129.0890516,35.25386882
점핑배틀 부산대점,그 외 기타 분류 안된 오락관련 서비스업,장전2동,부산광역시 금정구 장전동 302-9,부산광역시 금정구 금정로60번길 24,129.0874821,35.2295019
스포케이,체력 단련시설 운영업,구서2동,부산광역시 금정구 구서동 192-11,부산광역시 금정구 구서중앙로15번길 14,129.0893595,35.25430507
경암체육관 스포츠센터,체력 단련시설 운영업,장전2동,부산광역시 금정구 장전동 40,부산광역시 금정구 부산대학로63번길 2,129.083829,35.23224128
펏스원 부산대1호점,전자 게임장 운영업,장전2동,부산광역시 금정구 장전동 401-20,부산광역시 금정구 부산대학로 62,129.0847077,35.23181161
화이팅노래연습장,노래 연습장 운영업,구서1동,부산광역시 금정구 구서동 414-82,부산광역시 금정구 수림로50번길 153,129.0897891,35.24622339
한큐당구클럽,당구장 운영업,부곡3동,부산광역시 금정구 부곡동 22-17,부산광역시 금정구 무학송로 130,129.0940029,35.24263606
금정사우나스크린,골프 연습장 운영업,부곡2동,부산광역시 금정구 부곡동 235-13,부산광역시 금정구 중앙대로1685번길 19,129.0906163,35.2348006
서연파크,골프 연습장 운영업,명륜동,부산광역시 동래구 명륜동 283,부산광역시 동래구 명륜로138번길 40,129.084045,35.20676206
장전스크린골프,골프 연습장 운영업,장전2동,부산광역시 금정구 장전동 713,부산광역시 금정구 식물원로 82,129.0794758,35.2260622
금정산부곡온천,체력 단련시설 운영업,부곡3동,부산광역시 금정구 부곡동 63-1,부산광역시 금정구 수림로20번길 36,129.0907019,35.24155771
세광아트컴퍼니,그 외 기타 분류 안된 오락관련 서비스업,온천2동,부산광역시 동래구 온천동 850-15,부산광역시 동래구 금강로8번길 6,129.0719733,35.21217799
더넛츠스튜디오 동래점,컴퓨터 게임방 운영업,명륜동,부산광역시 동래구 명륜동 553-21,부산광역시 동래구 충렬대로181번길 42,129.0801287,35.20560387
부산동래그룹PT전문피트니스REFIT타운점미남 온천점,체력 단련시설 운영업,온천2동,부산광역시 동래구 온천동 779-25,부산광역시 동래구 중앙대로1367번길 70-5,129.0741965,35.210653
젬스톤PC,컴퓨터 게임방 운영업,명륜동,부산광역시 동래구 명륜동 560-6,부산광역시 동래구 명륜로129번길 2,129.0819834,35.20557198
바른몸수기케어,체력 단련시설 운영업,온천3동,부산광역시 동래구 온천동 1452-45,부산광역시 동래구 충렬대로126번길 38,129.0737505,35.20434356
잇짐헬스&PT,체력 단련시설 운영업,온천2동,부산광역시 동래구 온천동 1397-5,부산광역시 동래구 우장춘로 7,129.0696456,35.20872134
옐로우필드,체력 단련시설 운영업,온천3동,부산광역시 동래구 온천동 1249-6,부산광역시 동래구 아시아드대로 225,129.0666116,35.20424939
구서실버주간보호센터,그 외 기타 분류 안된 오락관련 서비스업,구서2동,부산광역시 금정구 구서동 655-26,부산광역시 금정구 금강로 559,129.0875044,35.25736494
긱스타PC카페,피자; 햄버거; 샌드위치 및 유사 음식점업,장전2동,부산광역시 금정구 장전동 420-1,부산광역시 금정구 부산대학로 49,129.0856681,35.23114623
히든에이스,,명륜동,부산광역시 동래구 명륜동 553-21,부산광역시 동래구 충렬대로181번길 42,129.080163966075,35.2056187592235
