이름,표준산업분류명,행정동명,지번주소,도로명주소,경도,위도
보보스,남자용 겉옷 소매업,장전2동,부산광역시 금정구 장전동 334-48,부산광역시 금정구 장전로 39,129.0846185,35.22875826
유씨엘에이,남자용 겉옷 소매업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
까미유,여자용 겉옷 소매업,온천2동,부산광역시 동래구 온천동 1428-13,부산광역시 동래구 우장춘로4번길 38,129.0724085,35.20770082
백,가방 및 기타 가죽제품 소매업,온천2동,부산광역시 동래구 온천동 707,부산광역시 동래구 충렬대로107번길 54,129.0744066,35.20984738
모마네일,화장품; 비누 및 방향제 소매업,장전2동,부산광역시 금정구 장전동 309-3,부산광역시 금정구 금정로 64-2,129.0868449,35.23035096
손희뷰티,화장품; 비누 및 방향제 소매업,온천2동,부산광역시 동래구 온천동 782-21,부산광역시 동래구 충렬대로107번길 92-4,129.0736383,35.21072565
마스터바니크리스메프엔씨,기타 의복 소매업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
포우구제가게,기타 중고 상품 소매업,부곡2동,부산광역시 금정구 부곡동 296-46,부산광역시 금정구 서부곡로16번길 50,129.0911419,35.22832128
디올,의복 액세서리 및 모조 장신구 소매업,장전2동,부산광역시 금정구 장전동 643-83,부산광역시 금정구 장전온천천로 43,129.0890625,35.22903306
개구리문구,문구용품 및 회화용품 소매업,온천3동,부산광역시 동래구 온천동 1461-30,부산광역시 동래구 충렬대로100번길 84-2,129.0721583,35.20346968
태후사랑,화장품; 비누 및 방향제 소매업,부곡3동,부산광역시 금정구 부곡동 215-3,부산광역시 금정구 무학송로 94-1,129.0934734,35.2395543
메가마트제인스딘 동래점,속옷 및 잠옷 소매업,명륜동,부산광역시 동래구 명륜동 506-3,부산광역시 동래구 충렬대로 197,129.0811338,35.20455026
쌤소ATSIS 이마트금정,가방 및 기타 가죽제품 소매업,구서1동,부산광역시 금정구 구서동 368,부산광역시 금정구 중앙대로1841번길 24,129.0905986,35.24994014
폰케이스#,가방 및 기타 가죽제품 소매업,장전2동,부산광역시 금정구 장전동 309-16,부산광역시 금정구 금정로68번길 6,129.0868621,35.23059397
아이더동래메가마트점,기타 의복 소매업,명륜동,부산광역시 동래구 명륜동 506-3,부산광역시 동래구 충렬대로 197,129.0811338,35.20455026
위즈글로벌,화장품; 비누 및 방향제 소매업,온천2동,부산광역시 동래구 온천동 751-13,부산광역시 동래구 중앙대로1367번길 52,129.0753248,35.21012
벨라,여자용 겉옷 소매업,구서1동,부산광역시 금정구 구서동 413-6,부산광역시 금정구 수림로72번길 156,129.0880001,35.24628132
베베드피노 금정점,유아용 의류 소매업,장전2동,부산광역시 금정구 장전동 629-8,부산광역시 금정구 금강로 206-16,129.083309,35.22650992
사라,셔츠 및 블라우스 소매업,장전2동,부산광역시 금정구 장전동 312-23,부산광역시 금정구 금정로68번길 12-18,129.0871014,35.23007619
케이스팜,가방 및 기타 가죽제품 소매업,장전2동,부산광역시 금정구 장전동 643-3,부산광역시 금정구 장전온천천로 47,129.0890372,35.22933087
토탈할인점,여자용 겉옷 소매업,온천3동,부산광역시 동래구 온천동 1377-28,부산광역시 동래구 여고북로73번길 22,129.0689581,35.20153287
라코스테,신발 소매업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
유얼샵,셔츠 및 블라우스 소매업,장전1동,부산광역시 금정구 장전동 222-41,부산광역시 금정구 금정로 143-2,129.08761,35.23749287
씨앤보코,여자용 겉옷 소매업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
스쿨룩스 금정점,기타 의복 소매업,부곡2동,부산광역시 금정구 부곡동 266-1,부산광역시 금정구 부곡로 165,129.0919826,35.23069479
에디션앤드지,가죽 및 모피 의복 소매업,장전2동,부산광역시 금정구 장전동 40,부산광역시 금정구 부산대학로63번길 2,129.083829,35.23224128
로카버,신발 소매업,구서2동,부산광역시 금정구 구서동 1018-18,부산광역시 금정구 두실로37번길 32,129.0867021,35.25949647
엘리트학생복 부곡점,기타 의복 소매업,부곡2동,부산광역시 금정구 부곡동 241-2,부산광역시 금정구 동부곡로5번길 153,129.0932532,35.23270039
비와이씨 온천점,속옷 및 잠옷 소매업,장전2동,부산광역시 금정구 장전동 654-18,부산광역시 금정구 온천장로125번길 32-1,129.083739,35.22314123
한섬아울렛 FX&SJ,여자용 겉옷 소매업,장전2동,부산광역시 금정구 장전동 423-5,부산광역시 금정구 금강로 242,129.0849245,35.22955501
까르뜨블랑슈,남자용 겉옷 소매업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
수하뷰티,화장품; 비누 및 방향제 소매업,부곡2동,부산광역시 금정구 부곡동 292-23,부산광역시 금정구 동부곡로9번길 19,129.0929429,35.226605
센스,여자용 겉옷 소매업,부곡1동,부산광역시 금정구 부곡동 505-11,부산광역시 금정구 동부곡로 14,129.093335,35.22562497
대한유통,여자용 겉옷 소매업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
욱브로,남자용 겉옷 소매업,장전2동,부산광역시 금정구 장전동 312-24,부산광역시 금정구 금정로68번길 12-22,129.0870335,35.22999626
더페이스샵 이마트금정점,화장품; 비누 및 방향제 소매업,구서1동,부산광역시 금정구 구서동 368,부산광역시 금정구 중앙대로1841번길 24,129.0905986,35.24994014
쑤에노,의복 액세서리 및 모조 장신구 소매업,장전2동,부산광역시 금정구 장전동 304-4,부산광역시 금정구 금정로60번길 23-6,129.0876352,35.22990477
허브그린,화장품; 비누 및 방향제 소매업,온천2동,부산광역시 동래구 온천동 724,부산광역시 동래구 충렬대로107번길 27,129.0725709,35.20804047
더에띠임,속옷 및 잠옷 소매업,온천3동,부산광역시 동래구 온천동 1441-12,부산광역시 동래구 충렬대로 150,129.0764526,35.20481991
모에롯데 동래점,여자용 겉옷 소매업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
롯데동래빈폴골프,여자용 겉옷 소매업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
엘칸토 NC부산대점,신발 소매업,장전2동,부산광역시 금정구 장전동 40,부산광역시 금정구 부산대학로63번길 2,129.083829,35.23224128
종점문구사,문구용품 및 회화용품 소매업,부곡4동,부산광역시 금정구 부곡동 736-26,부산광역시 금정구 서동로 71-2,129.0951851,35.21770792
하이콤마,셔츠 및 블라우스 소매업,장전2동,부산광역시 금정구 장전동 424-16,부산광역시 금정구 장전로 46,129.0841592,35.2292618
레인보우,여자용 겉옷 소매업,온천1동,부산광역시 동래구 온천동 193-3,부산광역시 동래구 금강로 101-1,129.0790734,35.21803986
감성아웃도어에이,유아용 의류 소매업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
미화당씨엔에스,화장품; 비누 및 방향제 소매업,온천2동,부산광역시 동래구 온천동 1437-29,부산광역시 동래구 충렬대로137번길 4,129.0758257,35.2056417
데이빗컴퍼니,신발 소매업,부곡2동,부산광역시 금정구 부곡동 300-3,부산광역시 금정구 중앙대로 1594,129.0899797,35.22668325
비욘드,속옷 및 잠옷 소매업,장전2동,부산광역시 금정구 장전동 40,부산광역시 금정구 부산대학로63번길 2,129.083829,35.23224128
에뜨와,유아용 의류 소매업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
놀이터,가죽 및 모피 의복 소매업,장전2동,부산광역시 금정구 장전동 305-2,부산광역시 금정구 금정로68번길 26-9,129.0876997,35.23028214
캉골,남자용 겉옷 소매업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
레드존,셔츠 및 블라우스 소매업,장전2동,부산광역시 금정구 장전동 414-31,부산광역시 금정구 금정로68번길 31-4,129.0883541,35.23053218
웨일즈,셔츠 및 블라우스 소매업,장전2동,부산광역시 금정구 장전동 305-8,부산광역시 금정구 금정로68번길 26-13,129.0877169,35.2300926
폴햄키즈,기타 의복 소매업,장전2동,부산광역시 금정구 장전동 40,부산광역시 금정구 부산대학로63번길 2,129.083829,35.23224128
어바웃러프,기타 중고 상품 소매업,장전2동,부산광역시 금정구 장전동 292-3,부산광역시 금정구 금정로68번길 30,129.0881092,35.23040124
나인온스 두실점,속옷 및 잠옷 소매업,구서2동,부산광역시 금정구 구서동 163-25,부산광역시 금정구 중앙대로 1949,129.0910893,35.25834834
더태닝,화장품; 비누 및 방향제 소매업,명륜동,부산광역시 동래구 명륜동 553-5,부산광역시 동래구 명륜로129번길 20,129.0812782,35.20547597
탑텐키즈,기타 의복 소매업,구서1동,부산광역시 금정구 구서동 368,부산광역시 금정구 중앙대로1841번길 24,129.0905986,35.24994014
보리,여자용 겉옷 소매업,구서1동,부산광역시 금정구 구서동 409-31,부산광역시 금정구 구서로 26-1,129.0881146,35.24689212
앤드무드,기타 의복 소매업,장전2동,부산광역시 금정구 장전동 305-9,부산광역시 금정구 금정로68번길 26-15,129.0877244,35.2299573
진양글로벌,신발 소매업,온천1동,부산광역시 동래구 온천동 153-8,부산광역시 동래구 중앙대로 1523,129.0855805,35.22128918
로엠걸즈,기타 의복 소매업,장전2동,부산광역시 금정구 장전동 40,부산광역시 금정구 부산대학로63번길 2,129.083829,35.23224128
포리,여자용 겉옷 소매업,명륜동,부산광역시 동래구 명륜동 306-3,부산광역시 동래구 동래로 100,129.0833127,35.20732437
유지로,셔츠 및 블라우스 소매업,장전2동,부산광역시 금정구 장전동 416-26,부산광역시 금정구 금정로 88,129.0869636,35.23241254
에이비플러스,기타 의복 소매업,장전2동,부산광역시 금정구 장전동 40,부산광역시 금정구 부산대학로63번길 2,129.083829,35.23224128
슈올즈 동래점,신발 소매업,온천3동,부산광역시 동래구 온천동 1468-27,부산광역시 동래구 여고북로 157,129.0734596,35.2019695
춘희,여자용 겉옷 소매업,장전2동,부산광역시 금정구 장전동 293-160,부산광역시 금정구 장전로12번길 34,129.0881436,35.22917508
어바웃더슈트,남자용 겉옷 소매업,명륜동,부산광역시 동래구 명륜동 564-9,부산광역시 동래구 명륜로 145,129.0818601,35.20676362
아젤리아,의복 액세서리 및 모조 장신구 소매업,온천3동,부산광역시 동래구 온천동 1621-3,부산광역시 동래구 쇠미로121번길 32,129.0589339,35.20325379
허브,화장품; 비누 및 방향제 소매업,온천3동,부산광역시 동래구 온천동 1233-11,부산광역시 동래구 아시아드대로247번길 29-2,129.0668155,35.206661
휠라키즈,유아용 의류 소매업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
롯데동래점헨리코튼남성 백화점,남자용 겉옷 소매업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
부산대 트루바두르,셔츠 및 블라우스 소매업,장전2동,부산광역시 금정구 장전동 414-23,부산광역시 금정구 부산대학로 29,129.0880203,35.23079026
스마트 금정점,기타 의복 소매업,구서1동,부산광역시 금정구 구서동 490-16,부산광역시 금정구 체육공원로 19,129.0952941,35.24628136
로잔,여자용 겉옷 소매업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
허시파피,신발 소매업,장전2동,부산광역시 금정구 장전동 40,부산광역시 금정구 부산대학로63번길 2,129.083829,35.23224128
NC 부산대점,여자용 겉옷 소매업,장전2동,부산광역시 금정구 장전동 40,부산광역시 금정구 부산대학로63번길 2,129.083829,35.23224128
빈티지정류장,기타 중고 상품 소매업,부곡4동,부산광역시 금정구 부곡동 773-7,부산광역시 금정구 서동로 36,129.0923836,35.21979298
헌트,가죽 및 모피 의복 소매업,장전2동,부산광역시 금정구 장전동 310-3,부산광역시 금정구 금정로68번길 2,129.0866212,35.23062516
유로코스메틱,화장품; 비누 및 방향제 소매업,온천3동,부산광역시 동래구 온천동 1246-21,부산광역시 동래구 아시아드대로225번길 4,129.0663457,35.20458736
예인,화장품; 비누 및 방향제 소매업,온천3동,부산광역시 동래구 온천동 1350-4,부산광역시 동래구 아시아드대로255번가길 8-8,129.0672247,35.20807784
쎄졸리C'estJolie,셔츠 및 블라우스 소매업,명륜동,부산광역시 동래구 명륜동 676-93,부산광역시 동래구 명륜로 202,129.0830311,35.21177189
코오롱스포츠롯데동래점 백화점,기타 의복 소매업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
라라,여자용 겉옷 소매업,구서2동,부산광역시 금정구 구서동 178-1,부산광역시 금정구 안뜰로7번길 50,129.0925076,35.25710727
중한,화장품; 비누 및 방향제 소매업,장전2동,부산광역시 금정구 장전동 617-13,부산광역시 금정구 온천장로125번길 70,129.0823189,35.22429211
모조에스핀,여자용 겉옷 소매업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
롯데동래헤지스ACC,가방 및 기타 가죽제품 소매업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
더맑음,화장품; 비누 및 방향제 소매업,온천1동,부산광역시 동래구 온천동 457-12,부산광역시 동래구 온천장로30번길 32,129.0806952,35.21532656
노블에센 코리아,화장품; 비누 및 방향제 소매업,부곡3동,부산광역시 금정구 부곡동 226-1,부산광역시 금정구 중앙대로1706번길 6,129.0926824,35.23655816
리즐,의복 액세서리 및 모조 장신구 소매업,부곡1동,부산광역시 금정구 부곡동 326-3,부산광역시 금정구 서부곡로11번길 35,129.0901998,35.22456175
혁신,신발 소매업,온천1동,부산광역시 동래구 온천동 153-8,부산광역시 동래구 중앙대로 1523,129.0855805,35.22128918
롯데동래헤지스여성,여자용 겉옷 소매업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
키즈마미,셔츠 및 블라우스 소매업,장전2동,부산광역시 금정구 장전동 643-83,부산광역시 금정구 장전온천천로 43,129.0890625,35.22903306
브이,셔츠 및 블라우스 소매업,장전2동,부산광역시 금정구 장전동 309-16,부산광역시 금정구 금정로68번길 6,129.0868621,35.23059397
환희,여자용 겉옷 소매업,장전2동,부산광역시 금정구 장전동 576-2,부산광역시 금정구 금강로 185-1,129.0819892,35.22514486
몽벨 부산점,기타 의복 소매업,온천1동,부산광역시 동래구 온천동 189-19,부산광역시 동래구 금강공원로 19,129.082143,35.218699
탑케이스,의복 액세서리 및 모조 장신구 소매업,장전2동,부산광역시 금정구 장전동 293-175,부산광역시 금정구 금정로68번길 42,129.0886765,35.23025627
제이크,셔츠 및 블라우스 소매업,장전2동,부산광역시 금정구 장전동 312-21,부산광역시 금정구 금정로68번길 12-12,129.0872032,35.23019158
대림스포츠나이키,신발 소매업,명륜동,부산광역시 동래구 명륜동 506-3,부산광역시 동래구 충렬대로 197,129.0811338,35.20455026
프리밸런스,여자용 겉옷 소매업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
누볼라리,여자용 겉옷 소매업,온천3동,부산광역시 동래구 온천동 1465-28,부산광역시 동래구 여고북로 97,129.070361,35.20100424
파운드빈티지,의복 액세서리 및 모조 장신구 소매업,장전2동,부산광역시 금정구 장전동 293-13,부산광역시 금정구 장전로12번길 54,129.0885049,35.22998889
롯데동래비비안 백화점,속옷 및 잠옷 소매업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
올,여자용 겉옷 소매업,장전2동,부산광역시 금정구 장전동 312-13,부산광역시 금정구 금정로 64-1,129.0866907,35.23033559
섹시쿠키 부산대점,속옷 및 잠옷 소매업,장전2동,부산광역시 금정구 장전동 414-13,부산광역시 금정구 금정로68번길 35,129.0885204,35.23059239
미애부금정 시장점,화장품; 비누 및 방향제 소매업,온천3동,부산광역시 동래구 온천동 1460-20,부산광역시 동래구 여고북로123번나길 33-2,129.0731892,35.20299244
그린조이온천장점,기타 의복 소매업,온천1동,부산광역시 동래구 온천동 180-15,부산광역시 동래구 중앙대로1473번길 14-18,129.0834267,35.21822633
샬롬,기타 중고 상품 소매업,구서1동,부산광역시 금정구 구서동 86-7,부산광역시 금정구 수림로50번길 202,129.0901976,35.24844216
미셸 NC부산대,신발 소매업,장전2동,부산광역시 금정구 장전동 40,부산광역시 금정구 부산대학로63번길 2,129.083829,35.23224128
모닝글로리,문구용품 및 회화용품 소매업,장전2동,부산광역시 금정구 장전동 400-39,부산광역시 금정구 부산대학로63번길 9,129.0843391,35.2311421
더데이걸 NC부산대점,기타 의복 소매업,장전2동,부산광역시 금정구 장전동 40,부산광역시 금정구 부산대학로63번길 2,129.083829,35.23224128
케이투롯데 동래점,기타 의복 소매업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
화이트카라,신발 소매업,장전2동,부산광역시 금정구 장전동 293-128,부산광역시 금정구 금정로60번길 40,129.0883772,35.2292882
아름다운가게 부산대점,기타 중고 상품 소매업,장전2동,부산광역시 금정구 장전동 643-258,부산광역시 금정구 장전온천천로 31-2,129.0885168,35.22788
연하,셔츠 및 블라우스 소매업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
아로마포레스트부산 동래점,화장품; 비누 및 방향제 소매업,온천3동,부산광역시 동래구 온천동 615-10,부산광역시 동래구 중앙대로1301번길 44-23,129.0739517,35.20405175
마랑,여자용 겉옷 소매업,부곡3동,부산광역시 금정구 부곡동 224-1,부산광역시 금정구 수림로 25,129.088706,35.23911403
모이몰른 NC부산대점,유아용 의류 소매업,장전2동,부산광역시 금정구 장전동 40,부산광역시 금정구 부산대학로63번길 2,129.083829,35.23224128
쥬니어,셔츠 및 블라우스 소매업,장전2동,부산광역시 금정구 장전동 643-83,부산광역시 금정구 장전온천천로 43,129.0890625,35.22903306
끌랑,여자용 겉옷 소매업,장전2동,부산광역시 금정구 장전동 312-38,부산광역시 금정구 금정로60번길 7-8,129.0869299,35.23024135
롯데동래닥스ACC,가방 및 기타 가죽제품 소매업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
더샵,여자용 겉옷 소매업,부곡3동,부산광역시 금정구 부곡동 215-2,부산광역시 금정구 무학송로 96-1,129.0934784,35.23975246
프로스펙스동래롯데 백화점,신발 소매업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
해방자유,남자용 겉옷 소매업,장전1동,부산광역시 금정구 장전동 382-1,부산광역시 금정구 금정로 120,129.0877139,35.23512106
모아,의복 액세서리 및 모조 장신구 소매업,장전2동,부산광역시 금정구 장전동 302-3,부산광역시 금정구 금정로60번길 19,129.0873575,35.2297834
바비수,여자용 겉옷 소매업,장전2동,부산광역시 금정구 장전동 316-1,부산광역시 금정구 금정로 58,129.0864365,35.22984435
더블유샵,셔츠 및 블라우스 소매업,장전2동,부산광역시 금정구 장전동 293-167,부산광역시 금정구 금정로60번길 27-7,129.0878561,35.22995503
정아패션,여자용 겉옷 소매업,구서2동,부산광역시 금정구 구서동 192-5,부산광역시 금정구 구서중앙로15번길 2,129.0894138,35.25470964
하오베베,유아용 의류 소매업,부곡3동,부산광역시 금정구 부곡동 225-6,부산광역시 금정구 중앙대로1685번길 24,129.0894615,35.23645162
주영상사,신발 소매업,장전2동,부산광역시 금정구 장전동 40,부산광역시 금정구 부산대학로63번길 2,129.083829,35.23224128
타미남성롯데동래,남자용 겉옷 소매업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
제옥스롯데동래,신발 소매업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
엔캣 부산대역점,의복 액세서리 및 모조 장신구 소매업,장전2동,부산광역시 금정구 장전동 292-23,부산광역시 금정구 금정로68번길 34,129.0882512,35.23037175
삼우,속옷 및 잠옷 소매업,부곡1동,부산광역시 금정구 부곡동 303-1,부산광역시 금정구 서부곡로 5,129.0910241,35.22587219
이도양품,셔츠 및 블라우스 소매업,온천2동,부산광역시 동래구 온천동 707,부산광역시 동래구 충렬대로107번길 54,129.0744066,35.20984738
레브제인,여자용 겉옷 소매업,장전2동,부산광역시 금정구 장전동 293-167,부산광역시 금정구 금정로60번길 27-7,129.0878561,35.22995503
그라나다,예술품 및 골동품 소매업,온천2동,부산광역시 동래구 온천동 751-10,부산광역시 동래구 중앙대로1367번길 48-9,129.0754538,35.21044221
더블린,여자용 겉옷 소매업,장전2동,부산광역시 금정구 장전동 400-29,부산광역시 금정구 금강로 255-6,129.0846663,35.23105536
주크,여자용 겉옷 소매업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
대영상사,화장품; 비누 및 방향제 소매업,온천1동,부산광역시 동래구 온천동 429-7,부산광역시 동래구 금강로 57,129.0768177,35.21441091
버닝스타,의복 액세서리 및 모조 장신구 소매업,장전2동,부산광역시 금정구 장전동 643-83,부산광역시 금정구 장전온천천로 43,129.0890625,35.22903306
만어,게임용구; 인형 및 장난감 소매업,온천2동,부산광역시 동래구 온천동 1430-10,부산광역시 동래구 충렬대로 113,129.0733148,35.20663996
엄지네,의복 액세서리 및 모조 장신구 소매업,부곡1동,부산광역시 금정구 부곡동 329-1,부산광역시 금정구 서부곡로15번길 28,129.0895546,35.22509556
햅페르모소,의복 액세서리 및 모조 장신구 소매업,온천3동,부산광역시 동래구 온천동 1465-28,부산광역시 동래구 여고북로 97,129.070361,35.20100424
골마켓,기타 의복 소매업,부곡2동,부산광역시 금정구 부곡동 243-4,부산광역시 금정구 중앙대로 1668,129.0920588,35.2332347
스파오 부산대역,셔츠 및 블라우스 소매업,장전2동,부산광역시 금정구 장전동 414-23,부산광역시 금정구 부산대학로 29,129.0880203,35.23079026
서라벌,셔츠 및 블라우스 소매업,온천1동,부산광역시 동래구 온천동 141-5,부산광역시 동래구 온천장로119번가길 15,129.0819138,35.2213343
뽐에스테틱,가죽 및 모피 의복 소매업,명륜동,부산광역시 동래구 명륜동 533-51,부산광역시 동래구 명륜로129번길 51,129.0793945,35.20522899
휠라인티모 이마트금정점,속옷 및 잠옷 소매업,구서1동,부산광역시 금정구 구서동 368,부산광역시 금정구 중앙대로1841번길 24,129.0905986,35.24994014
플레이샵,게임용구; 인형 및 장난감 소매업,부곡2동,부산광역시 금정구 부곡동 292-10,부산광역시 금정구 동부곡로5번길 6,129.0926076,35.22595296
로엠,여자용 겉옷 소매업,장전2동,부산광역시 금정구 장전동 40,부산광역시 금정구 부산대학로63번길 2,129.083829,35.23224128
체이스컬트,기타 의복 소매업,구서1동,부산광역시 금정구 구서동 368,부산광역시 금정구 중앙대로1841번길 24,129.0905986,35.24994014
엔터,가죽 및 모피 의복 소매업,장전2동,부산광역시 금정구 장전동 312-24,부산광역시 금정구 금정로68번길 12-22,129.0870335,35.22999626
갓러브스어글리,여자용 겉옷 소매업,온천2동,부산광역시 동래구 온천동 419-12,부산광역시 동래구 금강로 42,129.0756642,35.21352955
아트랩,서적; 신문 및 잡지류 소매업,장전1동,부산광역시 금정구 장전동 233-31,부산광역시 금정구 부산대학로64번길 120,129.0859099,35.23672918
구두라인,신발 소매업,장전2동,부산광역시 금정구 장전동 312-39,부산광역시 금정구 금정로60번길 7-6,129.0869489,35.23012388
새기다주얼리,의복 액세서리 및 모조 장신구 소매업,장전2동,부산광역시 금정구 장전동 293-173,부산광역시 금정구 금정로60번길 28,129.0878333,35.22949584
노랑의류,셔츠 및 블라우스 소매업,장전1동,부산광역시 금정구 장전동 194-1,부산광역시 금정구 수림로61번길 34-1,129.0854887,35.23829542
올리브의류샵,기타 중고 상품 소매업,부곡4동,부산광역시 금정구 부곡동 792-11,부산광역시 금정구 부곡로42번길 28,129.0893901,35.21953832
네이처컬렉션 장전역점,화장품; 비누 및 방향제 소매업,장전1동,부산광역시 금정구 장전동 211-16,부산광역시 금정구 금정로 153,129.087698,35.23835645
유솔,기타 의복 소매업,장전2동,부산광역시 금정구 장전동 40,부산광역시 금정구 부산대학로63번길 2,129.083829,35.23224128
메가마트동래프로스펙스,신발 소매업,명륜동,부산광역시 동래구 명륜동 506-3,부산광역시 동래구 충렬대로 197,129.0811338,35.20455026
폴햄 NC부산대,셔츠 및 블라우스 소매업,장전2동,부산광역시 금정구 장전동 40,부산광역시 금정구 부산대학로63번길 2,129.083829,35.23224128
보떼미화장품 온천역점,화장품; 비누 및 방향제 소매업,부곡4동,부산광역시 금정구 부곡동 391-14,부산광역시 금정구 오시게로42번길 5,129.087771,35.22106217
한나몰,셔츠 및 블라우스 소매업,온천3동,부산광역시 동래구 온천동 1236-27,부산광역시 동래구 석사북로 87,129.0655822,35.20565474
아가방,유아용 의류 소매업,구서1동,부산광역시 금정구 구서동 368,부산광역시 금정구 중앙대로1841번길 24,129.0905986,35.24994014
이니스프리 이마트금정점,화장품; 비누 및 방향제 소매업,구서1동,부산광역시 금정구 구서동 368,부산광역시 금정구 중앙대로1841번길 24,129.0905986,35.24994014
템파머,셔츠 및 블라우스 소매업,장전1동,부산광역시 금정구 장전동 383-12,부산광역시 금정구 금정로 117,129.0873384,35.23503742
보떼,여자용 겉옷 소매업,온천1동,부산광역시 동래구 온천동 40-14,부산광역시 동래구 온천장로125번길 65,129.0822975,35.22388696
제이드,여자용 겉옷 소매업,부곡2동,부산광역시 금정구 부곡동 268-2,부산광역시 금정구 중앙대로 1617-12,129.0905854,35.2297457
퍼베이드,여자용 겉옷 소매업,장전2동,부산광역시 금정구 장전동 304-5,부산광역시 금정구 금정로60번길 23-2,129.0876546,35.22980531
에피그램롯데 동래점,남자용 겉옷 소매업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
베네통 코리아,여자용 겉옷 소매업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
폰하우스,가방 및 기타 가죽제품 소매업,부곡1동,부산광역시 금정구 부곡동 329-47,부산광역시 금정구 동현로 3,129.0889356,35.2236554
죽장상회,속옷 및 잠옷 소매업,온천3동,부산광역시 동래구 온천동 1468-24,부산광역시 동래구 충렬대로108번길 92,129.0734907,35.20276198
다사랑문고,서적; 신문 및 잡지류 소매업,장전2동,부산광역시 금정구 장전동 420-1,부산광역시 금정구 부산대학로 49,129.0856681,35.23114623
신언숙부띠끄,셔츠 및 블라우스 소매업,온천2동,부산광역시 동래구 온천동 707,부산광역시 동래구 충렬대로107번길 54,129.0744066,35.20984738
코데즈컴바인 부산대점,속옷 및 잠옷 소매업,장전2동,부산광역시 금정구 장전동 293-13,부산광역시 금정구 장전로12번길 54,129.0885049,35.22998889
베네통롯데 동래점,셔츠 및 블라우스 소매업,온천2동,부산광역시 동래구 온천동 502-3,부산광역시 동래구 중앙대로 1393,129.0774734,35.21170521
지향문구,문구용품 및 회화용품 소매업,부곡2동,부산광역시 금정구 부곡동 278-5,부산광역시 금정구 동부곡로27번길 71,129.0949508,35.22866992
해피플레이스,기념품; 관광 민예품 및 장식용품 소매업,온천1동,부산광역시 동래구 온천동 152-18,부산광역시 동래구 금강공원로20번길 46,129.0834997,35.22108172
미소,여자용 겉옷 소매업,온천3동,부산광역시 동래구 온천동 1466-36,부산광역시 동래구 여고북로 117-3,129.0713658,35.20123036
